case_uid,condition,seed,output_dir,control_mask_path,command
synth_0006,endpoint_gt,0,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0006/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0006.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0006/source.png --source_prompt 'A girl at a beach' --target_prompt 'A girl with robot head at a beach' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0006/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0006/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0006/seed_000/features --attention_part head --attention_edit robot --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/endpoint_projection_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0006.npy --offload
synth_0006,rk2_gt,0,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0006/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0006.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0006/source.png --source_prompt 'A girl at a beach' --target_prompt 'A girl with robot head at a beach' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0006/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0006/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0006/seed_000/features --attention_part head --attention_edit robot --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0006.npy --offload
synth_0006,rk2_n15_auto,0,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0006/seed_000,core/results/heldout_control_comparison/attention_mask_scout/synth_0006/seed_000/tdm/hybrid_binary_tdm_attention.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0006/source.png --source_prompt 'A girl at a beach' --target_prompt 'A girl with robot head at a beach' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0006/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0006/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0006/seed_000/features --attention_part head --attention_edit robot --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/results/heldout_control_comparison/attention_mask_scout/synth_0006/seed_000/tdm/hybrid_binary_tdm_attention.npy --offload
synth_0006,rk2_n15_gt,0,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0006/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0006.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0006/source.png --source_prompt 'A girl at a beach' --target_prompt 'A girl with robot head at a beach' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0006/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0006/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0006/seed_000/features --attention_part head --attention_edit robot --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0006.npy --offload
synth_0007,endpoint_gt,0,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0007/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0007.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0007/source.png --source_prompt 'A alien at a school' --target_prompt 'A alien with robot head at a school' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0007/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0007/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0007/seed_000/features --attention_part head --attention_edit robot --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/endpoint_projection_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0007.npy --offload
synth_0007,rk2_gt,0,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0007/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0007.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0007/source.png --source_prompt 'A alien at a school' --target_prompt 'A alien with robot head at a school' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0007/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0007/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0007/seed_000/features --attention_part head --attention_edit robot --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0007.npy --offload
synth_0007,rk2_n15_auto,0,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0007/seed_000,core/results/heldout_control_comparison/attention_mask_scout/synth_0007/seed_000/tdm/hybrid_binary_tdm_attention.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0007/source.png --source_prompt 'A alien at a school' --target_prompt 'A alien with robot head at a school' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0007/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0007/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0007/seed_000/features --attention_part head --attention_edit robot --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/results/heldout_control_comparison/attention_mask_scout/synth_0007/seed_000/tdm/hybrid_binary_tdm_attention.npy --offload
synth_0007,rk2_n15_gt,0,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0007/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0007.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0007/source.png --source_prompt 'A alien at a school' --target_prompt 'A alien with robot head at a school' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0007/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0007/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0007/seed_000/features --attention_part head --attention_edit robot --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0007.npy --offload
synth_0008,endpoint_gt,0,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0008/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0008.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0008/source.png --source_prompt 'A robot at a park' --target_prompt 'A robot with alien head at a park' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0008/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0008/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0008/seed_000/features --attention_part head --attention_edit alien --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/endpoint_projection_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0008.npy --offload
synth_0008,rk2_gt,0,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0008/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0008.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0008/source.png --source_prompt 'A robot at a park' --target_prompt 'A robot with alien head at a park' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0008/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0008/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0008/seed_000/features --attention_part head --attention_edit alien --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0008.npy --offload
synth_0008,rk2_n15_auto,0,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0008/seed_000,core/results/heldout_control_comparison/attention_mask_scout/synth_0008/seed_000/tdm/hybrid_binary_tdm_attention.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0008/source.png --source_prompt 'A robot at a park' --target_prompt 'A robot with alien head at a park' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0008/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0008/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0008/seed_000/features --attention_part head --attention_edit alien --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/results/heldout_control_comparison/attention_mask_scout/synth_0008/seed_000/tdm/hybrid_binary_tdm_attention.npy --offload
synth_0008,rk2_n15_gt,0,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0008/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0008.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0008/source.png --source_prompt 'A robot at a park' --target_prompt 'A robot with alien head at a park' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0008/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0008/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0008/seed_000/features --attention_part head --attention_edit alien --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0008.npy --offload
synth_0009,endpoint_gt,0,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0009/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0009.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0009/source.png --source_prompt 'A alien at a museum' --target_prompt 'A alien with bear head at a museum' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0009/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0009/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0009/seed_000/features --attention_part head --attention_edit bear --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/endpoint_projection_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0009.npy --offload
synth_0009,rk2_gt,0,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0009/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0009.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0009/source.png --source_prompt 'A alien at a museum' --target_prompt 'A alien with bear head at a museum' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0009/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0009/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0009/seed_000/features --attention_part head --attention_edit bear --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0009.npy --offload
synth_0009,rk2_n15_auto,0,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0009/seed_000,core/results/heldout_control_comparison/attention_mask_scout/synth_0009/seed_000/tdm/hybrid_binary_tdm_attention.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0009/source.png --source_prompt 'A alien at a museum' --target_prompt 'A alien with bear head at a museum' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0009/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0009/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0009/seed_000/features --attention_part head --attention_edit bear --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/results/heldout_control_comparison/attention_mask_scout/synth_0009/seed_000/tdm/hybrid_binary_tdm_attention.npy --offload
synth_0009,rk2_n15_gt,0,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0009/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0009.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0009/source.png --source_prompt 'A alien at a museum' --target_prompt 'A alien with bear head at a museum' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0009/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0009/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0009/seed_000/features --attention_part head --attention_edit bear --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0009.npy --offload
synth_0010,endpoint_gt,0,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0010/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0010.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0010/source.png --source_prompt 'A robot at a school' --target_prompt 'A robot with batman torso at a school' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0010/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0010/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0010/seed_000/features --attention_part torso --attention_edit batman --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/endpoint_projection_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0010.npy --offload
